S;k;time
808;8;0.000154
808;9;0.000161
808;10;0.000168
808;11;0.000171
808;12;0.000175
808;13;0.000180
808;14;0.000184
808;15;0.000188
808;16;0.000194
808;17;0.000196
808;18;0.000203
808;19;0.000267
809;0;0.000087
809;1;0.000192
809;2;0.000107
809;3;0.000113
809;4;0.000120
809;5;0.000130
809;6;0.000138
809;7;0.000146
809;8;0.000153
809;9;0.000163
809;10;0.000167
809;11;0.000172
809;12;0.000175
809;13;0.000180
809;14;0.000185
809;15;0.000296
809;16;0.000192
809;17;0.000197
809;18;0.000198
809;19;0.000204
810;0;0.000115
810;1;0.000105
810;2;0.000112
810;3;0.000117
810;4;0.000153
810;5;0.000166
810;6;0.000243
810;7;0.000288
810;8;0.000213
810;9;0.000163
810;10;0.000206
810;11;0.000291
810;12;0.000176
810;13;0.000181
810;14;0.000185
810;15;0.000189
810;16;0.000192
810;17;0.000194
810;18;0.000198
810;19;0.000245
811;0;0.000088
811;1;0.000172
811;2;0.000107
811;3;0.000150
811;4;0.000121
811;5;0.000224
811;6;0.000146
811;7;0.000147
811;8;0.000155
811;9;0.000162
811;10;0.000168
811;11;0.000171
811;12;0.000175
811;13;0.000181
811;14;0.000184
811;15;0.000189
811;16;0.000205
811;17;0.000204
811;18;0.000208
811;19;0.000207
812;0;0.000091
812;1;0.000103
812;2;0.000110
812;3;0.000115
812;4;0.000123
812;5;0.000134
812;6;0.000142
812;7;0.000150
812;8;0.000157
812;9;0.000166
812;10;0.000172
812;11;0.000177
812;12;0.000179
812;13;0.000186
812;14;0.000189
812;15;0.000193
812;16;0.000197
812;17;0.000199
812;18;0.000203
812;19;0.000207
813;0;0.000090
813;1;0.000103
813;2;0.000110
813;3;0.000116
813;4;0.000123
813;5;0.000134
813;6;0.000142
813;7;0.000150
813;8;0.000157
813;9;0.000168
813;10;0.000173
813;11;0.000177
813;12;0.000180
813;13;0.000187
813;14;0.000191
813;15;0.000195
813;16;0.000199
813;17;0.000204
813;18;0.000206
813;19;0.000217
814;0;0.000090
814;1;0.000104
814;2;0.000109
814;3;0.000116
814;4;0.000124
814;5;0.000134
814;6;0.000142
814;7;0.000150
814;8;0.000159
814;9;0.000166
814;10;0.000174
814;11;0.000177
814;12;0.000182
814;13;0.000196
814;14;0.000190
814;15;0.000201
814;16;0.000198
814;17;0.000204
814;18;0.000213
814;19;0.000203
815;0;0.000087
815;1;0.000101
815;2;0.000107
815;3;0.000114
815;4;0.000121
815;5;0.000131
815;6;0.000139
815;7;0.000147
815;8;0.000154
815;9;0.000163
815;10;0.000168
815;11;0.000172
815;12;0.000176
815;13;0.000181
815;14;0.000186
815;15;0.000189
815;16;0.000193
815;17;0.000195
815;18;0.000199
815;19;0.000203
816;0;0.000088
816;1;0.000103
816;2;0.000108
816;3;0.000114
816;4;0.000121
816;5;0.000166
816;6;0.000141
816;7;0.000217
816;8;0.000196
816;9;0.000199
816;10;0.000283
816;11;0.000176
816;12;0.000179
816;13;0.000182
816;14;0.000185
816;15;0.000189
816;16;0.000193
816;17;0.000197
816;18;0.000199
816;19;0.000204
817;0;0.000089
817;1;0.000101
817;2;0.000107
817;3;0.000113
817;4;0.000120
817;5;0.000131
817;6;0.000139
817;7;0.000147
817;8;0.000156
817;9;0.000163
817;10;0.000169
817;11;0.000172
817;12;0.000181
817;13;0.000355
817;14;0.000186
817;15;0.000190
817;16;0.000193
817;17;0.000195
817;18;0.000200
817;19;0.000204
818;0;0.000089
818;1;0.000101
818;2;0.000107
818;3;0.000113
818;4;0.000120
818;5;0.000131
818;6;0.000139
818;7;0.000147
818;8;0.000155
818;9;0.000164
818;10;0.000169
818;11;0.000173
818;12;0.000177
818;13;0.000181
818;14;0.000186
818;15;0.000192
818;16;0.000196
818;17;0.000199
818;18;0.000246
818;19;0.000209
819;0;0.000135
819;1;0.000107
819;2;0.000111
819;3;0.000117
819;4;0.000125
819;5;0.000135
819;6;0.000142
819;7;0.000154
819;8;0.000158
819;9;0.000168
819;10;0.000172
819;11;0.000177
819;12;0.000180
819;13;0.000228
819;14;0.000319
819;15;0.000210
819;16;0.000197
819;17;0.000199
819;18;0.000204
819;19;0.000207
820;0;0.000093
820;1;0.000105
820;2;0.000111
820;3;0.000117
820;4;0.000124
820;5;0.000136
820;6;0.000143
820;7;0.000152
820;8;0.000158
820;9;0.000167
820;10;0.000172
820;11;0.000176
820;12;0.000180
820;13;0.000187
820;14;0.000190
820;15;0.000193
820;16;0.000198
820;17;0.000204
820;18;0.000204
820;19;0.000253
821;0;0.000132
821;1;0.000105
821;2;0.000109
821;3;0.000116
821;4;0.000123
821;5;0.000134
821;6;0.000143
821;7;0.000221
821;8;0.000228
821;9;0.000202
821;10;0.000411
821;11;0.000176
821;12;0.000179
821;13;0.000185
821;14;0.000190
821;15;0.000194
821;16;0.000196
821;17;0.000205
821;18;0.000202
821;19;0.000207
822;0;0.000090
822;1;0.000104
822;2;0.000109
822;3;0.000116
822;4;0.000123
822;5;0.000133
822;6;0.000141
822;7;0.000149
822;8;0.000157
822;9;0.000166
822;10;0.000171
822;11;0.000175
822;12;0.000180
822;13;0.000185
822;14;0.000190
822;15;0.000193
822;16;0.000197
822;17;0.000199
822;18;0.000203
822;19;0.000206
823;0;0.000090
823;1;0.000103
823;2;0.000109
823;3;0.000116
823;4;0.000123
823;5;0.000134
823;6;0.000142
823;7;0.000150
823;8;0.000156
823;9;0.000166
823;10;0.000172
823;11;0.000176
823;12;0.000181
823;13;0.000227
823;14;0.000192
823;15;0.000195
823;16;0.000200
823;17;0.000247
823;18;0.000203
823;19;0.000300
824;0;0.000089
824;1;0.000103
824;2;0.000108
824;3;0.000114
824;4;0.000122
824;5;0.000132
824;6;0.000140
824;7;0.000149
824;8;0.000155
824;9;0.000166
824;10;0.000171
824;11;0.000176
824;12;0.000247
824;13;0.000223
824;14;0.000188
824;15;0.000191
824;16;0.000195
824;17;0.000198
824;18;0.000202
824;19;0.000207
825;0;0.000088
825;1;0.000103
825;2;0.000108
825;3;0.000115
825;4;0.000121
825;5;0.000132
825;6;0.000141
825;7;0.000149
825;8;0.000157
825;9;0.000166
825;10;0.000171
825;11;0.000175
825;12;0.000180
825;13;0.000184
825;14;0.000188
825;15;0.000191
825;16;0.000196
825;17;0.000198
825;18;0.000204
825;19;0.000250
826;0;0.000090
826;1;0.000138
826;2;0.000144
826;3;0.000155
826;4;0.000123
826;5;0.000253
826;6;0.000145
826;7;0.000149
826;8;0.000156
826;9;0.000166
826;10;0.000175
826;11;0.000225
826;12;0.000180
826;13;0.000184
826;14;0.000188
826;15;0.000192
826;16;0.000197
826;17;0.000198
826;18;0.000205
826;19;0.000206
827;0;0.000090
827;1;0.000103
827;2;0.000108
827;3;0.000115
827;4;0.000122
827;5;0.000133
827;6;0.000142
827;7;0.000150
827;8;0.000157
827;9;0.000167
827;10;0.000172
827;11;0.000175
827;12;0.000179
827;13;0.000184
827;14;0.000188
827;15;0.000192
827;16;0.000196
827;17;0.000203
827;18;0.000203
827;19;0.000206
828;0;0.000089
828;1;0.000102
828;2;0.000109
828;3;0.000116
828;4;0.000123
828;5;0.000135
828;6;0.000142
828;7;0.000149
828;8;0.000157
828;9;0.000166
828;10;0.000171
828;11;0.000176
828;12;0.000181
828;13;0.000227
828;14;0.000192
828;15;0.000193
828;16;0.000200
828;17;0.000292
828;18;0.000295
828;19;0.000211
829;0;0.000091
829;1;0.000104
829;2;0.000110
829;3;0.000116
829;4;0.000126
829;5;0.000134
829;6;0.000224
829;7;0.000151
829;8;0.000158
829;9;0.000168
829;10;0.000245
829;11;0.000269
829;12;0.000181
829;13;0.000187
829;14;0.000190
829;15;0.000194
829;16;0.000197
829;17;0.000201
829;18;0.000204
829;19;0.000208
830;0;0.000091
830;1;0.000105
830;2;0.000110
830;3;0.000116
830;4;0.000125
830;5;0.000135
830;6;0.000143
830;7;0.000151
830;8;0.000158
830;9;0.000167
830;10;0.000173
830;11;0.000178
830;12;0.000181
830;13;0.000187
830;14;0.000190
830;15;0.000194
830;16;0.000198
830;17;0.000200
830;18;0.000204
830;19;0.000245
831;0;0.000091
831;1;0.000105
831;2;0.000182
831;3;0.000155
831;4;0.000126
831;5;0.000236
831;6;0.000227
831;7;0.000151
831;8;0.000159
831;9;0.000168
831;10;0.000174
831;11;0.000177
831;12;0.000181
831;13;0.000186
831;14;0.000189
831;15;0.000194
831;16;0.000199
831;17;0.000201
831;18;0.000204
831;19;0.000209
832;0;0.000091
832;1;0.000105
832;2;0.000110
832;3;0.000116
832;4;0.000126
832;5;0.000281
832;6;0.000152
832;7;0.000154
832;8;0.000161
832;9;0.000170
832;10;0.000175
832;11;0.000179
832;12;0.000183
832;13;0.000189
832;14;0.000193
832;15;0.000272
832;16;0.000203
832;17;0.000203
832;18;0.000206
832;19;0.000210
833;0;0.000093
833;1;0.000107
833;2;0.000112
833;3;0.000119
833;4;0.000126
833;5;0.000137
833;6;0.000145
833;7;0.000154
833;8;0.000162
833;9;0.000170
833;10;0.000181
833;11;0.000181
833;12;0.000185
833;13;0.000192
833;14;0.000246
833;15;0.000243
833;16;0.000201
833;17;0.000201
833;18;0.000205
833;19;0.000209
834;0;0.000090
834;1;0.000103
834;2;0.000111
834;3;0.000116
834;4;0.000124
834;5;0.000134
834;6;0.000143
834;7;0.000187
834;8;0.000180
834;9;0.000244
834;10;0.000174
834;11;0.000178
834;12;0.000181
834;13;0.000187
834;14;0.000191
834;15;0.000194
834;16;0.000199
834;17;0.000206
834;18;0.000205
834;19;0.000209
835;0;0.000091
835;1;0.000105
835;2;0.000112
835;3;0.000117
835;4;0.000125
835;5;0.000135
835;6;0.000145
835;7;0.000152
835;8;0.000161
835;9;0.000168
835;10;0.000174
835;11;0.000178
835;12;0.000183
835;13;0.000188
835;14;0.000228
835;15;0.000266
835;16;0.000238
835;17;0.000247
835;18;0.000295
835;19;0.000209
836;0;0.000090
836;1;0.000104
836;2;0.000110
836;3;0.000116
836;4;0.000124
836;5;0.000134
836;6;0.000144
836;7;0.000151
836;8;0.000160
836;9;0.000167
836;10;0.000173
836;11;0.000177
836;12;0.000181
836;13;0.000186
836;14;0.000191
836;15;0.000198
836;16;0.000198
836;17;0.000202
836;18;0.000204
836;19;0.000209
837;0;0.000090
837;1;0.000104
837;2;0.000110
837;3;0.000116
837;4;0.000125
837;5;0.000135
837;6;0.000143
837;7;0.000151
837;8;0.000158
837;9;0.000168
837;10;0.000174
837;11;0.000177
837;12;0.000181
837;13;0.000187
837;14;0.000190
837;15;0.000196
837;16;0.000198
837;17;0.000204
837;18;0.000205
837;19;0.000209
838;0;0.000092
838;1;0.000105
838;2;0.000110
838;3;0.000117
838;4;0.000124
838;5;0.000135
838;6;0.000143
838;7;0.000151
838;8;0.000159
838;9;0.000214
838;10;0.000212
838;11;0.000214
838;12;0.000217
838;13;0.000357
838;14;0.000278
838;15;0.000195
838;16;0.000201
838;17;0.000201
838;18;0.000205
838;19;0.000209
839;0;0.000090
839;1;0.000104
839;2;0.000110
839;3;0.000119
839;4;0.000124
839;5;0.000135
839;6;0.000248
839;7;0.000152
839;8;0.000159
839;9;0.000168
839;10;0.000176
839;11;0.000177
839;12;0.000183
839;13;0.000187
839;14;0.000191
839;15;0.000195
839;16;0.000199
839;17;0.000201
839;18;0.000205
839;19;0.000210
840;0;0.000091
840;1;0.000106
840;2;0.000110
840;3;0.000116
840;4;0.000124
840;5;0.000135
840;6;0.000144
840;7;0.000151
840;8;0.000160
840;9;0.000168
840;10;0.000174
840;11;0.000179
840;12;0.000182
840;13;0.000223
840;14;0.000192
840;15;0.000266
840;16;0.000241
840;17;0.000377
840;18;0.000247
840;19;0.000211
841;0;0.000091
841;1;0.000104
841;2;0.000111
841;3;0.000117
841;4;0.000125
841;5;0.000135
841;6;0.000146
841;7;0.000154
841;8;0.000161
841;9;0.000212
841;10;0.000176
841;11;0.000179
841;12;0.000182
841;13;0.000188
841;14;0.000192
841;15;0.000195
841;16;0.000199
841;17;0.000207
841;18;0.000205
841;19;0.000210
842;0;0.000090
842;1;0.000105
842;2;0.000111
842;3;0.000118
842;4;0.000126
842;5;0.000136
842;6;0.000144
842;7;0.000152
842;8;0.000160
842;9;0.000169
842;10;0.000174
842;11;0.000179
842;12;0.000182
842;13;0.000189
842;14;0.000191
842;15;0.000196
842;16;0.000200
842;17;0.000202
842;18;0.000206
842;19;0.000282
843;0;0.000091
843;1;0.000106
843;2;0.000111
843;3;0.000118
843;4;0.000152
843;5;0.000152
843;6;0.000144
843;7;0.000154
843;8;0.000163
843;9;0.000211
843;10;0.000176
843;11;0.000261
843;12;0.000182
843;13;0.000188
843;14;0.000193
843;15;0.000196
843;16;0.000201
843;17;0.000203
843;18;0.000207
843;19;0.000212
844;0;0.000091
844;1;0.000105
844;2;0.000186
844;3;0.000147
844;4;0.000163
844;5;0.000135
844;6;0.000145
844;7;0.000152
844;8;0.000160
844;9;0.000169
844;10;0.000174
844;11;0.000179
844;12;0.000183
844;13;0.000190
844;14;0.000192
844;15;0.000197
844;16;0.000200
844;17;0.000202
844;18;0.000207
844;19;0.000211
845;0;0.000090
845;1;0.000105
845;2;0.000112
845;3;0.000117
845;4;0.000126
845;5;0.000135
845;6;0.000144
845;7;0.000152
845;8;0.000160
845;9;0.000169
845;10;0.000230
845;11;0.000223
845;12;0.000221
845;13;0.000283
845;14;0.000214
845;15;0.000199
845;16;0.000381
845;17;0.000208
845;18;0.000208
845;19;0.000215
846;0;0.000091
846;1;0.000105
846;2;0.000111
846;3;0.000118
846;4;0.000125
846;5;0.000136
846;6;0.000145
846;7;0.000152
846;8;0.000162
846;9;0.000169
846;10;0.000175
846;11;0.000179
846;12;0.000183
846;13;0.000188
846;14;0.000193
846;15;0.000197
846;16;0.000201
846;17;0.000204
846;18;0.000208
846;19;0.000214
847;0;0.000091
847;1;0.000105
847;2;0.000111
847;3;0.000117
847;4;0.000126
847;5;0.000137
847;6;0.000146
847;7;0.000153
847;8;0.000162
847;9;0.000170
847;10;0.000176
847;11;0.000179
847;12;0.000184
847;13;0.000189
847;14;0.000193
847;15;0.000198
847;16;0.000201
847;17;0.000204
847;18;0.000207
847;19;0.000211
848;0;0.000133
848;1;0.000106
848;2;0.000112
848;3;0.000120
848;4;0.000127
848;5;0.000138
848;6;0.000238
848;7;0.000153
848;8;0.000187
848;9;0.000170
848;10;0.000176
848;11;0.000180
848;12;0.000185
848;13;0.000190
848;14;0.000193
848;15;0.000197
848;16;0.000201
848;17;0.000246
848;18;0.000284
848;19;0.000220
849;0;0.000092
849;1;0.000105
849;2;0.000111
849;3;0.000118
849;4;0.000126
849;5;0.000138
849;6;0.000145
849;7;0.000154
849;8;0.000161
849;9;0.000170
849;10;0.000176
849;11;0.000179
849;12;0.000183
849;13;0.000189
849;14;0.000194
849;15;0.000197
849;16;0.000204
849;17;0.000204
849;18;0.000207
849;19;0.000212
850;0;0.000091
850;1;0.000107
850;2;0.000111
850;3;0.000118
850;4;0.000126
850;5;0.000136
850;6;0.000180
850;7;0.000154
850;8;0.000233
850;9;0.000209
850;10;0.000285
850;11;0.000248
850;12;0.000184
850;13;0.000189
850;14;0.000194
850;15;0.000197
850;16;0.000203
850;17;0.000204
850;18;0.000208
850;19;0.000212
851;0;0.000092
851;1;0.000106
851;2;0.000112
851;3;0.000161
851;4;0.000126
851;5;0.000139
851;6;0.000145
851;7;0.000153
851;8;0.000162
851;9;0.000170
851;10;0.000177
851;11;0.000180
851;12;0.000185
851;13;0.000190
851;14;0.000194
851;15;0.000198
851;16;0.000202
851;17;0.000204
851;18;0.000208
851;19;0.000213
852;0;0.000091
852;1;0.000107
852;2;0.000112
852;3;0.000118
852;4;0.000126
852;5;0.000137
852;6;0.000145
852;7;0.000153
852;8;0.000162
852;9;0.000170
852;10;0.000177
852;11;0.000180
852;12;0.000185
852;13;0.000190
852;14;0.000193
852;15;0.000198
852;16;0.000202
852;17;0.000244
852;18;0.000211
852;19;0.000215
853;0;0.000093
853;1;0.000125
853;2;0.000136
853;3;0.000120
853;4;0.000182
853;5;0.000155
853;6;0.000146
853;7;0.000153
853;8;0.000163
853;9;0.000173
853;10;0.000179
853;11;0.000182
853;12;0.000186
853;13;0.000190
853;14;0.000197
853;15;0.000199
853;16;0.000274
853;17;0.000205
853;18;0.000210
853;19;0.000218
854;0;0.000092
854;1;0.000107
854;2;0.000112
854;3;0.000119
854;4;0.000127
854;5;0.000137
854;6;0.000146
854;7;0.000155
854;8;0.000164
854;9;0.000171
854;10;0.000179
854;11;0.000181
854;12;0.000185
854;13;0.000194
854;14;0.000195
854;15;0.000198
854;16;0.000202
854;17;0.000206
854;18;0.000209
854;19;0.000215
855;0;0.000093
855;1;0.000106
855;2;0.000112
855;3;0.000119
855;4;0.000126
855;5;0.000180
855;6;0.000146
855;7;0.000224
855;8;0.000203
855;9;0.000298
855;10;0.000222
855;11;0.000181
855;12;0.000186
855;13;0.000191
855;14;0.000194
855;15;0.000199
855;16;0.000203
855;17;0.000207
855;18;0.000209
855;19;0.000213
856;0;0.000092
856;1;0.000109
856;2;0.000113
856;3;0.000119
856;4;0.000128
856;5;0.000138
856;6;0.000147
856;7;0.000155
856;8;0.000162
856;9;0.000171
856;10;0.000178
856;11;0.000182
856;12;0.000185
856;13;0.000192
856;14;0.000194
856;15;0.000200
856;16;0.000203
856;17;0.000205
856;18;0.000210
856;19;0.000213
857;0;0.000092
857;1;0.000107
857;2;0.000114
857;3;0.000120
857;4;0.000128
857;5;0.000138
857;6;0.000146
857;7;0.000154
857;8;0.000198
857;9;0.000172
857;10;0.000178
857;11;0.000182
857;12;0.000185
857;13;0.000191
857;14;0.000237
857;15;0.000237
857;16;0.000206
857;17;0.000213
857;18;0.000352
857;19;0.000300
858;0;0.000092
858;1;0.000106
858;2;0.000112
858;3;0.000119
858;4;0.000128
858;5;0.000137
858;6;0.000147
858;7;0.000154
858;8;0.000163
858;9;0.000172
858;10;0.000178
858;11;0.000183
858;12;0.000277
858;13;0.000191
858;14;0.000195
858;15;0.000199
858;16;0.000203
858;17;0.000208
858;18;0.000254
858;19;0.000214
859;0;0.000092
859;1;0.000106
859;2;0.000112
859;3;0.000119
859;4;0.000128
859;5;0.000138
859;6;0.000147
859;7;0.000155
859;8;0.000163
859;9;0.000174
859;10;0.000178
859;11;0.000182
859;12;0.000186
859;13;0.000192
859;14;0.000196
859;15;0.000200
859;16;0.000204
859;17;0.000206
859;18;0.000210
859;19;0.000214
860;0;0.000093
860;1;0.000133
860;2;0.000129
860;3;0.000121
860;4;0.000198
860;5;0.000176
860;6;0.000148
860;7;0.000304
860;8;0.000164
860;9;0.000173
860;10;0.000178
860;11;0.000183
860;12;0.000187
860;13;0.000191
860;14;0.000195
860;15;0.000200
860;16;0.000205
860;17;0.000212
860;18;0.000210
860;19;0.000215
861;0;0.000093
861;1;0.000108
861;2;0.000112
861;3;0.000121
861;4;0.000128
861;5;0.000139
861;6;0.000146
861;7;0.000156
861;8;0.000164
861;9;0.000172
861;10;0.000180
861;11;0.000186
861;12;0.000188
861;13;0.000192
861;14;0.000196
861;15;0.000200
861;16;0.000204
861;17;0.000207
861;18;0.000211
861;19;0.000215
862;0;0.000093
862;1;0.000107
862;2;0.000113
862;3;0.000121
862;4;0.000128
862;5;0.000139
862;6;0.000147
862;7;0.000156
862;8;0.000163
862;9;0.000173
862;10;0.000179
862;11;0.000187
862;12;0.000188
862;13;0.000194
862;14;0.000239
862;15;0.000200
862;16;0.000261
862;17;0.000217
862;18;0.000214
862;19;0.000219
863;0;0.000096
863;1;0.000111
863;2;0.000117
863;3;0.000123
863;4;0.000131
863;5;0.000142
863;6;0.000151
863;7;0.000226
863;8;0.000271
863;9;0.000180
863;10;0.000179
863;11;0.000183
863;12;0.000187
863;13;0.000193
863;14;0.000198
863;15;0.000201
863;16;0.000206
863;17;0.000212
863;18;0.000212
863;19;0.000215
864;0;0.000093
864;1;0.000107
864;2;0.000113
864;3;0.000121
864;4;0.000128
864;5;0.000141
864;6;0.000150
864;7;0.000159
864;8;0.000165
864;9;0.000173
864;10;0.000179
864;11;0.000183
864;12;0.000187
864;13;0.000199
864;14;0.000199
864;15;0.000271
864;16;0.000243
864;17;0.000374
864;18;0.000253
864;19;0.000216
865;0;0.000093
865;1;0.000108
865;2;0.000114
865;3;0.000121
865;4;0.000128
865;5;0.000140
865;6;0.000148
865;7;0.000157
865;8;0.000164
865;9;0.000173
865;10;0.000179
865;11;0.000183
865;12;0.000189
865;13;0.000193
865;14;0.000197
865;15;0.000201
865;16;0.000206
865;17;0.000207
865;18;0.000212
865;19;0.000216
866;0;0.000093
866;1;0.000108
866;2;0.000114
866;3;0.000121
866;4;0.000128
866;5;0.000139
866;6;0.000148
866;7;0.000157
866;8;0.000166
866;9;0.000174
866;10;0.000179
866;11;0.000183
866;12;0.000188
866;13;0.000193
866;14;0.000197
866;15;0.000202
866;16;0.000205
866;17;0.000212
866;18;0.000212
866;19;0.000218
867;0;0.000094
867;1;0.000109
867;2;0.000114
867;3;0.000121
867;4;0.000128
867;5;0.000181
867;6;0.000149
867;7;0.000157
867;8;0.000166
867;9;0.000176
867;10;0.000223
867;11;0.000184
867;12;0.000242
867;13;0.000195
867;14;0.000197
867;15;0.000202
867;16;0.000205
867;17;0.000208
867;18;0.000258
867;19;0.000221
868;0;0.000093
868;1;0.000108
868;2;0.000153
868;3;0.000178
868;4;0.000128
868;5;0.000139
868;6;0.000148
868;7;0.000158
868;8;0.000165
868;9;0.000175
868;10;0.000180
868;11;0.000183
868;12;0.000188
868;13;0.000193
868;14;0.000197
868;15;0.000202
868;16;0.000207
868;17;0.000208
868;18;0.000213
868;19;0.000216
869;0;0.000093
869;1;0.000107
869;2;0.000114
869;3;0.000121
869;4;0.000129
869;5;0.000141
869;6;0.000148
869;7;0.000157
869;8;0.000165
869;9;0.000174
869;10;0.000180
869;11;0.000225
869;12;0.000192
869;13;0.000266
869;14;0.000239
869;15;0.000330
869;16;0.000212
869;17;0.000209
869;18;0.000212
869;19;0.000216
870;0;0.000093
870;1;0.000108
870;2;0.000115
870;3;0.000120
870;4;0.000129
870;5;0.000139
870;6;0.000149
870;7;0.000157
870;8;0.000168
870;9;0.000174
870;10;0.000180
870;11;0.000185
870;12;0.000188
870;13;0.000194
870;14;0.000197
870;15;0.000203
870;16;0.000206
870;17;0.000209
870;18;0.000212
870;19;0.000216
871;0;0.000094
871;1;0.000108
871;2;0.000114
871;3;0.000121
871;4;0.000130
871;5;0.000140
871;6;0.000150
871;7;0.000157
871;8;0.000165
871;9;0.000174
871;10;0.000180
871;11;0.000184
871;12;0.000188
871;13;0.000194
871;14;0.000198
871;15;0.000203
871;16;0.000206
871;17;0.000208
871;18;0.000215
871;19;0.000279
872;0;0.000110
872;1;0.000110
872;2;0.000116
872;3;0.000122
872;4;0.000130
872;5;0.000181
872;6;0.000149
872;7;0.000207
872;8;0.000166
872;9;0.000175
872;10;0.000180
872;11;0.000184
872;12;0.000219
872;13;0.000252
872;14;0.000199
872;15;0.000202
872;16;0.000248
872;17;0.000314
872;18;0.000213
872;19;0.000217
873;0;0.000095
873;1;0.000108
873;2;0.000115
873;3;0.000121
873;4;0.000128
873;5;0.000142
873;6;0.000149
873;7;0.000158
873;8;0.000166
873;9;0.000175
873;10;0.000180
873;11;0.000184
873;12;0.000189
873;13;0.000194
873;14;0.000198
873;15;0.000202
873;16;0.000208
873;17;0.000209
873;18;0.000214
873;19;0.000217
874;0;0.000095
874;1;0.000108
874;2;0.000115
874;3;0.000121
874;4;0.000129
874;5;0.000140
874;6;0.000149
874;7;0.000159
874;8;0.000209
874;9;0.000178
874;10;0.000254
874;11;0.000225
874;12;0.000333
874;13;0.000235
874;14;0.000200
874;15;0.000203
874;16;0.000208
874;17;0.000210
874;18;0.000213
874;19;0.000218
875;0;0.000094
875;1;0.000108
875;2;0.000114
875;3;0.000122
875;4;0.000129
875;5;0.000142
875;6;0.000150
875;7;0.000158
875;8;0.000167
875;9;0.000174
875;10;0.000181
875;11;0.000185
875;12;0.000190
875;13;0.000195
875;14;0.000200
875;15;0.000203
875;16;0.000207
875;17;0.000210
